"LSOA11CD","PCN_Code","PCN_Name","Patients","Proportion_residents_to_PCN"
"E01031700","U06871","Burgess Hill & Villages PCN",1551,0.919928825622776
"E01031701","U06871","Burgess Hill & Villages PCN",1619,0.819331983805668
"E01031702","U06871","Burgess Hill & Villages PCN",1511,0.895142180094787
"E01031703","U06871","Burgess Hill & Villages PCN",1668,0.907014681892333
"E01031704","U06871","Burgess Hill & Villages PCN",1650,0.894308943089431
"E01031705","U06871","Burgess Hill & Villages PCN",1127,0.649567723342939
"E01031706","U06871","Burgess Hill & Villages PCN",1194,0.683066361556064
"E01031707","U06871","Burgess Hill & Villages PCN",1041,0.667307692307692
"E01031708","U06871","Burgess Hill & Villages PCN",1892,0.898812351543943
"E01031709","U06871","Burgess Hill & Villages PCN",1612,0.849762783342119
"E01031710","U06871","Burgess Hill & Villages PCN",1249,0.861973775017253
"E01031711","U06871","Burgess Hill & Villages PCN",3249,0.865707434052758
"E01031712","U06871","Burgess Hill & Villages PCN",1154,0.737851662404092
"E01031713","U06871","Burgess Hill & Villages PCN",1290,0.728402032749859
"E01031714","U06871","Burgess Hill & Villages PCN",1602,0.834809796769151
"E01031715","U06871","Burgess Hill & Villages PCN",1541,0.902224824355972
"E01031716","U06871","Burgess Hill & Villages PCN",1130,0.828445747800587
"E01031717","U06871","Burgess Hill & Villages PCN",1202,0.813261163734777
"E01031718","U14816","Healthy Crawley PCN",2050,0.75841657417684
"E01031719","U14816","Healthy Crawley PCN",1516,0.792058516196447
"E01031720","U14816","Healthy Crawley PCN",1201,0.816451393609789
"E01031721","U80779","East Grinstead PCN",1984,0.978786383818451
"E01031722","U80779","East Grinstead PCN",1041,0.594517418617933
"E01031723","U80779","East Grinstead PCN",1548,0.958513931888545
"E01031724","U80779","East Grinstead PCN",1372,0.983512544802867
"E01031725","U80779","East Grinstead PCN",1520,0.981278244028405
"E01031726","U03364","Haywards Heath Villages PCN",1325,0.791044776119403
"E01031727","U03364","Haywards Heath Villages PCN",1615,0.860874200426439
"E01031728","U03364","Haywards Heath Villages PCN",2694,0.698470313715323
"E01031729","U80779","East Grinstead PCN",2278,0.996500437445319
"E01031730","U80779","East Grinstead PCN",1724,0.990804597701149
"E01031731","U80779","East Grinstead PCN",2096,0.998095238095238
"E01031732","U80779","East Grinstead PCN",1832,0.999454446262957
"E01031733","U80779","East Grinstead PCN",1724,0.999420289855072
"E01031734","U80779","East Grinstead PCN",1538,1
"E01031735","U80779","East Grinstead PCN",1644,0.979154258487195
"E01031736","U80779","East Grinstead PCN",1841,0.999457111834962
"E01031737","U80779","East Grinstead PCN",1599,0.999375
"E01031738","U80779","East Grinstead PCN",1574,0.999365079365079
"E01031739","U80779","East Grinstead PCN",1852,0.998921251348436
"E01031740","U80779","East Grinstead PCN",1533,0.999348109517601
"E01031741","U80779","East Grinstead PCN",2396,0.998333333333333
"E01031742","U80779","East Grinstead PCN",2198,0.99637352674524
"E01031743","U80779","East Grinstead PCN",1772,0.999435984207558
"E01031744","U06871","Burgess Hill & Villages PCN",2160,0.986301369863014
"E01031745","U06871","Burgess Hill & Villages PCN",2173,0.991784573254222
"E01031746","U06871","Burgess Hill & Villages PCN",1750,0.991501416430595
"E01031747","U06871","Burgess Hill & Villages PCN",1586,0.985705407085146
"E01031748","U06871","Burgess Hill & Villages PCN",1463,0.977941176470588
"E01031749","U04725","Haywards Heath Central PCN",816,0.517438173747622
"E01031750","U03364","Haywards Heath Villages PCN",903,0.6
"E01031751","U04725","Haywards Heath Central PCN",1426,0.541587542726927
"E01031752","U04725","Haywards Heath Central PCN",1026,0.519756838905775
"E01031753","U04725","Haywards Heath Central PCN",905,0.619015047879617
"E01031754","U04725","Haywards Heath Central PCN",1018,0.618093503339405
"E01031755","U04725","Haywards Heath Central PCN",770,0.516085790884719
"E01031756","U03364","Haywards Heath Villages PCN",1988,0.63312101910828
"E01031757","U03364","Haywards Heath Villages PCN",1080,0.742778541953232
"E01031758","U03364","Haywards Heath Villages PCN",1029,0.7339514978602
"E01031759","U04725","Haywards Heath Central PCN",1357,0.717989417989418
"E01031760","U04725","Haywards Heath Central PCN",1188,0.628904182106935
"E01031761","U04725","Haywards Heath Central PCN",1935,0.732122587968218
"E01031763","U04725","Haywards Heath Central PCN",1609,0.694432455761761
"E01031764","U03364","Haywards Heath Villages PCN",1067,0.776564774381368
"E01031765","U03364","Haywards Heath Villages PCN",1103,0.593329747175901
"E01031766","U80779","East Grinstead PCN",1159,0.555342597029229
"E01031767","U06871","Burgess Hill & Villages PCN",2189,0.931489361702128
"E01031768","U06871","Burgess Hill & Villages PCN",1615,0.987163814180929
"E01031769","U06871","Burgess Hill & Villages PCN",1764,0.992125984251969
"E01031770","U06871","Burgess Hill & Villages PCN",1381,0.804778554778555
"E01031771","U06871","Burgess Hill & Villages PCN",1685,0.956842703009654
"E01031772","U03364","Haywards Heath Villages PCN",1680,0.82799408575653
"E01031773","U03364","Haywards Heath Villages PCN",1530,0.774683544303797
"E01031774","U03364","Haywards Heath Villages PCN",2265,0.828153564899452
"E01031775","U03364","Haywards Heath Villages PCN",1469,0.784722222222222
"E01031776","U13952","Central Worthing Practices PCN",1296,0.856010568031704
"E01031777","U13952","Central Worthing Practices PCN",1481,0.788604898828541
"E01031778","U13952","Central Worthing Practices PCN",1294,0.838626053143227
"E01031779","U13952","Central Worthing Practices PCN",857,0.60565371024735
"E01031780","U13952","Central Worthing Practices PCN",1266,0.799242424242424
"E01031781","U13952","Central Worthing Practices PCN",1302,0.778708133971292
"E01031782","U01092","Cissbury Integrated Care PCN",1433,0.743257261410788
"E01031783","U01092","Cissbury Integrated Care PCN",1362,0.772546795235394
"E01031784","U01092","Cissbury Integrated Care PCN",2001,0.645483870967742
"E01031785","U01092","Cissbury Integrated Care PCN",1134,0.72
"E01031786","U01092","Cissbury Integrated Care PCN",1271,0.756998213222156
"E01031787","U01092","Cissbury Integrated Care PCN",1700,0.771324863883848
"E01031788","U01092","Cissbury Integrated Care PCN",1258,0.54341252699784
"E01031789","U01092","Cissbury Integrated Care PCN",2101,0.765112891478514
"E01031790","U01092","Cissbury Integrated Care PCN",1037,0.522418136020151
"E01031791","U13952","Central Worthing Practices PCN",1096,0.50834879406308
"E01031792","U49536","Coastal and South Downs PCN",686,0.492109038737446
"E01031793","U49536","Coastal and South Downs PCN",797,0.595220313666916
"E01031794","U49536","Coastal and South Downs PCN",713,0.462987012987013
"E01031795","U49536","Coastal and South Downs PCN",812,0.470179502026636
"E01031796","U13952","Central Worthing Practices PCN",1293,0.739279588336192
"E01031797","U13952","Central Worthing Practices PCN",1220,0.911127707244212
"E01031798","U13952","Central Worthing Practices PCN",1216,0.760951188986233
"E01031799","U13952","Central Worthing Practices PCN",1558,0.84170718530524
"E01031800","U13952","Central Worthing Practices PCN",1484,0.859293572669369
"E01031801","U13952","Central Worthing Practices PCN",1393,0.774749721913237
"E01031802","U49536","Coastal and South Downs PCN",931,0.558488302339532
"E01031803","U49536","Coastal and South Downs PCN",942,0.58364312267658
"E01031804","U01092","Cissbury Integrated Care PCN",964,0.556903523974581
"E01031805","U49536","Coastal and South Downs PCN",892,0.536702767749699
"E01031806","U01092","Cissbury Integrated Care PCN",1015,0.548056155507559
"E01031807","U01092","Cissbury Integrated Care PCN",1332,0.759407069555302
"E01031808","U01092","Cissbury Integrated Care PCN",1508,0.821350762527233
"E01031809","U01092","Cissbury Integrated Care PCN",1463,0.786559139784946
"E01031810","U01092","Cissbury Integrated Care PCN",1280,0.664244940321744
"E01031811","U01092","Cissbury Integrated Care PCN",1149,0.768561872909699
"E01031812","U01092","Cissbury Integrated Care PCN",1165,0.730407523510972
"E01031813","U01092","Cissbury Integrated Care PCN",1362,0.734231805929919
"E01031814","U01092","Cissbury Integrated Care PCN",1007,0.555739514348786
"E01031815","U01092","Cissbury Integrated Care PCN",1059,0.678846153846154
"E01031816","U01092","Cissbury Integrated Care PCN",1290,0.76603325415677
"E01031817","U49536","Coastal and South Downs PCN",764,0.410973641742872
"E01031818","U49536","Coastal and South Downs PCN",1030,0.479292694276408
"E01031819","U49536","Coastal and South Downs PCN",1841,0.446086745820208
"E01031820","U49536","Coastal and South Downs PCN",1718,0.958705357142857
"E01031821","U49536","Coastal and South Downs PCN",1710,0.95
"E01031822","U13952","Central Worthing Practices PCN",835,0.514479359211337
"E01031823","U13952","Central Worthing Practices PCN",1001,0.598684210526316
"E01031824","U13952","Central Worthing Practices PCN",1212,0.799472295514512
"E01031825","U13952","Central Worthing Practices PCN",717,0.435072815533981
"E01031826","U13952","Central Worthing Practices PCN",672,0.419737663960025
"E01031827","U13952","Central Worthing Practices PCN",1003,0.634810126582279
"E01031828","U49536","Coastal and South Downs PCN",1170,0.861561119293078
"E01031829","U49536","Coastal and South Downs PCN",1262,0.766707168894289
"E01031830","U49536","Coastal and South Downs PCN",767,0.459556620730977
"E01031831","U01092","Cissbury Integrated Care PCN",1360,0.788405797101449
"E01031832","U01092","Cissbury Integrated Care PCN",1224,0.765
"E01031833","U01092","Cissbury Integrated Care PCN",1378,0.813939751919669
"E01031834","U01092","Cissbury Integrated Care PCN",1401,0.827036599763872
"E01031835","U01092","Cissbury Integrated Care PCN",1842,0.890285161913968
"E01031836","U13952","Central Worthing Practices PCN",1224,0.689189189189189
"E01031837","U13952","Central Worthing Practices PCN",1723,0.831162566328992
"E01031838","U13952","Central Worthing Practices PCN",1407,0.857926829268293
"E01031839","U13952","Central Worthing Practices PCN",1543,0.828678839957035
"E01031840","U13952","Central Worthing Practices PCN",1255,0.69606211869107
"E01032717","U33593","Rural North Chichester PCN",3100,0.999033193683532
"E01032831","U48056","Eastbourne East PCN",1592,0.943687018375815
"E01032832","U48056","Eastbourne East PCN",1248,0.771799628942486
"E01032833","U48056","Eastbourne East PCN",1294,0.952170713760118
"E01032835","U52694","Crawley Care Collaborative PCN",1027,0.484205563413484
"E01032836","U52694","Crawley Care Collaborative PCN",1670,0.619896065330364
"E01032837","U04725","Haywards Heath Central PCN",1791,0.663333333333333
"E01032838","U04725","Haywards Heath Central PCN",827,0.544437129690586
"E01032839","U04725","Haywards Heath Central PCN",900,0.705329153605016
"E01033328","U29677","East & Central Brighton PCN",907,0.551703163017032
"E01033329","U29677","East & Central Brighton PCN",701,0.268788343558282
